4,4,1,7;6
2,7,3,3;6
2,8,1,5;6
3,6,1,1;-31
5,8,6,8;16
0,1,2,8;-25
2,3,1,4;10
6,7,0,2;2
5,6,1,4;-11
0,3,2,2;-7
5,7,4,7;4
0,6,5,7;6
0,5,5,8;-3
7,8,5,6;4
1,7,1,4;8
3,5,1,7;6
6,7,4,7;4
3,7,2,8;-15
3,7,3,4;-5
5,7,3,8;-9
0,1,2,7;8
1,8,1,4;18
0,6,4,7;-11
6,6,3,5;4
2,5,1,5;16
3,6,0,2;-13
1,6,1,4;12
4,8,1,6;10
4,5,1,4;-43
1,4,1,5;26
0,7,0,6;2
7,8,0,4;2
4,5,2,3;6
0,3,6,7;-3
0,3,4,8;-9
0,2,3,7;14
4,8,3,6;10
0,4,1,8;30
4,7,4,5;4
0,6,5,8;-15
0,2,0,1;24
5,8,3,4;-9
3,3,2,3;22
0,3,3,3;-3
3,7,4,5;-5
1,8,2,3;30
5,6,0,3;2
0,0,0,7;-1
1,5,1,8;-17
5,5,3,5;4
6,6,2,5;-35
0,7,6,7;-3
0,7,4,8;-3
2,5,2,6;20
0,1,4,8;28
4,8,5,8;4
3,4,2,5;10
4,7,3,3;10
4,6,5,6;4
0,6,4,6;-9
7,7,0,3;2
0,5,5,7;-3
2,8,3,4;6
0,3,4,6;-9
0,6,1,7;-31
8,8,0,1;2
4,6,3,4;10
5,5,4,7;4
0,2,3,8;12
0,1,1,7;-7
0,3,5,6;4
2,8,3,8;6
0,3,6,6;-3
0,5,0,6;2
0,1,1,1;-23
0,6,0,6;2
1,4,3,6;6
2,4,1,5;16
0,6,3,3;0
3,7,1,5;6
0,1,0,3;28
5,7,4,4;-7
2,4,1,6;32
0,2,3,5;14
3,5,3,3;-21
0,3,2,8;-5
0,4,4,7;38
5,7,0,4;2
0,5,4,8;-3
0,2,1,7;26
4,4,2,3;12
0,3,5,5;-3
0,2,2,6;24
3,8,1,6;16
3,6,4,4;-11
3,7,0,2;2
3,5,1,4;6
1,5,0,1;24
3,8,0,2;2
0,1,0,6;4
0,4,0,7;2
3,7,1,6;6
3,5,2,3;6
7,8,0,3;2
4,8,1,1;-29
0,1,4,5;16
2,6,3,3;6
0,4,6,7;36
2,7,0,1;6
4,7,3,4;10
0,7,5,5;-3
0,0,7,7;-1
5,7,3,4;-7
4,8,3,7;4
6,7,0,3;2
6,8,7,8;4
0,5,3,6;4
0,1,2,3;18
0,4,7,8;24
3,6,2,5;-33
6,7,1,4;-37
0,4,0,5;2
1,6,1,1;-33
3,8,0,3;2
0,1,6,7;36
3,7,1,7;6
5,7,4,8;-9
0,5,0,4;2
1,8,0,1;2
0,1,2,5;24
0,7,4,6;-3
2,5,2,4;20
0,3,0,2;4
0,5,0,1;-3
0,5,6,6;-3
0,3,5,8;4
1,4,2,2;-11
2,7,3,4;6
3,5,1,1;-13
2,5,2,3;16
0,3,0,5;-3
0,6,4,8;-9
0,8,0,7;2
0,4,0,4;-37
3,4,2,6;10
5,8,3,6;16
1,7,2,3;30
4,5,4,5;4
0,8,6,7;38
0,8,5,7;8
1,7,0,1;20
4,6,0,2;10
0,6,1,5;-23
3,6,2,3;-33
0,4,3,6;4
0,5,0,5;2
4,4,1,3;6
6,7,2,5;4
0,7,0,3;2
0,5,7,8;-3
0,1,3,5;-5
7,7,5,6;4
2,6,2,5;46
0,8,7,8;26
2,6,1,4;8
4,7,0,3;2
5,5,2,8;-15
0,8,0,5;2
3,8,4,6;16
3,6,0,3;2
2,8,3,6;6
4,5,2,7;-45
2,7,4,4;16
3,4,1,6;10
7,7,4,8;-35
0,5,3,3;-3
2,5,3,8;-13
0,8,2,7;-17
0,2,3,4;14
0,5,2,2;-3
0,5,3,7;4
2,8,1,6;26
0,2,4,5;44
2,5,0,3;6
3,6,1,5;8
1,2,1,8;14
2,4,0,1;6
3,8,3,4;8
3,3,1,4;-31
4,7,1,6;-11
3,7,0,1;-7
4,5,2,8;-45
3,5,3,6;4
6,7,3,8;4
4,5,0,2;4
4,8,3,4;10
0,5,1,8;-41
0,6,3,8;-15
4,6,1,7;6
5,7,3,7;4
0,1,4,7;10
7,7,0,1;-35
0,1,3,4;24
0,8,0,4;2
2,4,1,8;10
3,3,3,3;0
0,6,7,8;-5
0,4,5,7;6
0,3,0,1;-9
0,0,5,7;-1
3,8,4,7;4
5,7,3,6;-7
1,7,1,3;8
3,4,2,3;-9
4,6,2,5;20
6,8,0,3;2
1,5,2,2;32
2,7,2,4;26
6,8,0,2;2
0,8,3,6;12
0,3,1,8;-29
1,5,3,3;22
1,6,2,2;-35
5,8,2,5;4
2,6,3,6;6
1,6,3,5;12
0,4,0,2;30
5,8,2,2;-7
0,1,1,8;26
4,6,2,3;0
2,7,3,5;6
5,8,3,3;14
3,8,3,7;4
0,7,0,5;2
0,8,2,8;-17
3,5,2,7;-15
0,6,0,7;2
0,2,0,3;4
0,5,0,7;2
4,7,2,5;4
3,6,2,7;8
0,8,1,7;-19
4,6,3,3;8
5,7,5,8;4
4,5,0,1;4
3,8,1,1;-11
1,7,2,2;-27
3,7,2,5;-15
0,4,2,7;40
0,0,8,8;-1
0,6,0,4;2
0,8,5,6;10
0,6,7,7;-5
4,7,4,6;12
0,2,6,8;36
4,6,4,5;4
0,0,4,6;-1
0,4,4,8;32
0,2,1,5;24
2,3,2,2;-17
1,2,0,1;22
0,0,3,7;-1
0,1,1,2;-23
3,5,2,8;-15
4,5,3,6;4
0,5,4,4;-3
4,8,6,7;4
5,7,0,1;-9
3,7,2,7;4
2,4,1,7;8
3,8,1,2;-13
2,8,4,4;16
5,8,4,6;16
0,5,2,5;-5
4,5,2,6;-45
4,8,0,3;2
5,5,3,8;4
2,6,0,1;4
0,3,2,7;-5
5,6,4,4;-9
3,8,2,4;-13
1,8,2,5;42
2,8,0,2;2
4,4,2,5;10
0,8,0,6;2
0,3,4,4;-3
0,0,7,8;-1
1,7,2,5;42
5,6,3,4;-9
0,5,6,8;-3
2,7,4,5;6
5,8,6,6;16
0,1,2,4;38
0,6,0,8;2
5,6,4,6;-19
0,7,5,7;-3
3,5,1,8;6
5,8,0,4;2
0,0,5,8;-1
0,4,2,8;42
4,6,3,7;4
3,3,1,6;-39
3,8,2,7;4
3,7,1,4;6
0,2,2,2;-29
5,6,3,8;-11
1,5,1,4;-17
0,0,6,7;-1
8,8,5,7;4
3,5,0,1;-23
3,6,0,1;4
1,6,2,5;-17
4,6,3,8;10
0,6,2,7;-27
5,8,2,8;-11
3,3,1,8;-39
0,4,5,6;8
1,5,1,6;-17
0,8,4,8;0
2,2,1,4;36
0,6,2,6;-27
0,3,5,7;4
0,7,0,1;-3
0,4,0,1;-27
4,5,3,4;4
1,5,1,7;38
1,8,4,5;42
4,7,4,7;4
8,8,0,4;2
0,5,0,8;2
0,7,6,8;-3
5,7,3,5;4
1,5,1,1;-23
3,7,3,7;4
5,5,3,7;4
5,6,4,8;-11
4,5,3,8;4
7,8,3,7;4
7,8,4,6;6
5,7,0,6;2
3,4,1,5;-31
0,8,0,8;2
0,4,3,3;16
5,7,3,3;-5
0,4,0,6;2
1,7,4,4;18
2,6,2,7;-25
0,8,3,7;6
0,3,2,6;-5
1,2,1,5;14
0,5,2,8;-5
3,7,4,7;4
5,8,6,7;4
3,6,3,4;8
0,7,5,6;-3
3,5,3,5;4
2,8,2,5;6
4,5,3,7;4
2,3,1,7;16
1,8,3,6;30
3,6,2,2;-15
0,7,3,8;-3
6,8,5,7;4
3,4,1,1;-23
4,7,5,6;4
3,8,0,1;2
5,6,2,4;-35
4,5,1,1;-43
0,1,4,6;-5
0,2,0,4;36
5,7,0,5;2
0,0,2,8;-1
0,7,2,2;-3
1,4,1,7;26
2,4,3,8;6
7,8,5,5;4
8,8,4,5;4
0,1,0,8;2
0,4,4,6;30
1,4,3,5;6
6,8,3,5;4
5,6,2,2;-7
5,6,3,5;4
0,5,2,4;-5
3,8,3,6;16
1,8,0,2;2
0,2,4,7;-33
1,7,1,2;8
0,8,5,8;10
3,3,0,1;-17
0,3,3,8;4
1,6,1,5;22
5,5,0,2;4
6,8,1,1;-41
0,2,0,8;2
0,8,0,3;2
2,8,1,2;26
0,6,2,8;-27
1,6,2,6;12
5,6,4,7;4
2,8,4,5;6
0,3,3,6;4
0,4,1,1;-35
7,7,4,6;6
0,2,4,4;20
5,5,1,4;6
5,8,4,4;-9
2,6,1,8;8
2,7,3,8;6
5,6,1,1;-33
3,6,4,5;8
0,3,0,6;2
0,6,3,6;0
7,7,4,5;4
0,8,3,3;12
0,4,0,8;2
2,7,2,8;18
0,2,0,7;2
4,8,1,7;4
0,1,2,2;26
0,4,3,7;4
0,0,0,2;-1
3,7,2,4;-15
4,6,2,8;-15
1,7,6,8;20
7,8,4,4;-25
6,7,4,5;4
1,7,1,5;8
0,0,0,4;-1
8,8,2,5;4
5,8,4,7;4
0,4,4,5;8
2,5,0,1;28
5,8,0,2;2
0,2,2,8;38
4,6,2,7;-15
6,7,3,5;4
0,0,4,7;-1
0,1,0,1;-25
0,5,1,7;-41
3,8,5,7;4
0,0,3,6;-1
0,7,3,3;-3
0,3,0,7;2
7,8,3,8;4
0,2,0,5;4
4,7,2,3;10
4,6,1,4;6
4,4,0,1;4
5,8,5,7;4
4,7,0,1;4
2,7,4,6;28
0,1,6,8;40
5,8,5,5;4
0,8,4,6;32
0,0,3,8;-1
3,8,0,5;2
0,5,6,7;-3
0,2,2,5;-19
0,4,7,7;32
2,8,3,7;4
4,8,2,2;-31
1,8,2,2;-29
3,7,1,1;-13
0,6,4,5;-7
7,8,0,6;2
1,7,3,5;12
4,5,1,7;-17
1,5,4,8;20
1,2,1,6;32
8,8,0,2;2
1,3,0,1;22
7,7,3,7;4
1,5,3,4;6
0,2,0,2;-37
0,1,1,5;16
1,7,1,6;8
2,8,1,1;26
0,7,0,7;2
0,7,2,6;-3
0,1,2,6;-7
0,1,5,6;10
7,7,3,5;4
5,5,2,4;-15
0,0,0,8;-1
6,8,4,5;4
0,8,1,1;-45
0,3,1,4;-5
5,8,0,1;2
0,3,2,5;12
1,1,2,2;34
5,8,3,5;4
2,7,2,2;-39
8,8,5,6;4
4,7,1,1;32
3,7,1,8;6
1,8,4,6;12
5,6,0,1;4
4,5,1,6;-17
4,8,4,4;0
4,8,0,1;2
4,4,3,5;4
0,8,7,7;34
4,7,2,2;34
4,4,2,7;38
0,7,2,8;-3
3,3,1,7;-39
4,6,2,2;-29
0,2,6,6;34
0,3,0,8;2
3,5,0,2;4
3,7,4,6;-7
3,6,2,8;-33
2,2,0,1;8
6,6,3,8;4
7,8,0,1;2
4,8,5,7;4
1,8,3,7;12
4,6,4,4;-31
7,8,2,4;-25
2,3,1,8;14
5,5,3,4;4
4,7,6,7;4
2,7,4,7;4
4,8,2,3;10
4,4,1,5;6
0,7,8,8;-3
7,8,2,6;6
5,7,2,4;-7
6,8,0,1;2
0,5,8,8;-3
0,2,5,5;14
0,2,0,6;26
3,8,3,5;12
1,7,1,1;-25
4,7,2,6;12
4,4,3,7;4
7,8,3,3;4
0,4,6,8;38
0,1,0,5;40
0,1,3,7;-5
1,8,4,7;-31
0,5,0,2;-3
2,6,3,5;6
3,7,2,3;-15
4,6,3,6;10
4,5,4,6;8
0,2,4,6;14
2,6,4,6;28
0,8,2,5;40
0,2,8,8;-5
5,8,2,6;16
5,8,1,6;16
0,0,1,8;-1
4,8,1,5;4
3,5,2,6;-15
0,7,4,7;-3
6,8,4,6;6
2,7,1,6;30
0,0,0,1;-1
0,7,3,7;-3
0,4,2,2;36
5,8,2,4;-9
0,6,3,5;22
0,5,1,1;-3
0,4,2,6;32
2,6,3,4;6
6,7,3,7;4
1,7,0,3;2
2,5,4,4;-39
5,5,3,6;4
4,7,5,5;4
4,8,5,6;4
3,8,1,8;-13
6,8,5,8;4
5,5,4,8;-11
2,8,2,2;-41
0,3,6,8;-3
1,8,2,8;14
0,2,6,7;34
4,7,0,2;2
3,7,3,8;-7
2,7,0,5;2
0,2,5,8;4
5,5,1,8;6
4,8,3,3;8
5,5,2,7;-15
0,4,2,5;38
5,7,1,8;6
6,6,0,2;-33
0,7,4,5;-3
1,5,4,7;34
0,1,3,3;38
6,8,1,7;4
1,2,1,7;24
7,7,4,4;-33
1,8,1,7;10
3,5,4,4;-5
7,8,3,5;4
3,8,3,3;14
4,8,4,6;10
3,5,3,7;4
3,7,0,4;2
2,8,0,3;2
6,6,0,1;4
0,5,2,6;-5
0,7,5,8;-3
7,7,3,8;4
1,5,3,8;6
3,7,2,6;-15
5,7,1,5;6
3,4,2,2;-35
7,8,4,5;4
0,8,1,5;-19
4,8,5,5;4
2,6,1,5;8
0,7,1,1;-3
0,0,6,8;-1
3,6,1,6;-11
1,8,2,7;-29
7,8,0,2;2
0,3,2,4;-5
7,7,6,8;6
0,5,2,7;-5
1,6,1,2;28
5,7,1,6;6
0,1,5,5;-5
0,6,2,5;-27
0,0,4,8;-1
0,7,1,5;4
0,1,0,7;-3
2,6,1,6;8
4,4,0,3;4
6,6,5,8;4
5,5,1,1;-13
0,6,8,8;-5
0,7,7,7;-3
7,8,4,7;4
1,8,1,6;32
6,8,5,5;4
0,4,1,5;-33
2,7,3,7;4
0,6,0,1;-39
0,7,2,7;-3
2,7,5,6;6
6,6,4,5;4
0,8,0,1;2
4,8,2,6;10
1,6,4,5;42
3,6,1,2;-31
3,5,1,5;6
2,3,2,8;-35
0,6,3,7;6
7,7,0,5;2
6,6,1,1;-33
0,7,3,6;-3
0,8,0,2;2
5,5,4,4;-9
2,8,5,6;6
3,7,1,2;6
1,5,3,7;6
0,6,2,2;-19
0,2,7,8;22
6,7,4,6;6
8,8,0,6;2
5,8,1,7;4
2,3,0,1;-25
0,3,7,7;-3
0,6,6,8;-5
7,7,2,2;-31
4,7,2,8;34
2,6,1,2;0
0,0,1,7;-1
8,8,3,3;4
2,7,0,3;2
1,6,0,5;2
1,3,2,8;22
2,6,4,8;18
1,4,2,8;22
0,2,1,1;36
2,2,2,2;-35
2,8,1,8;18
1,4,2,6;22
8,8,1,5;4
3,6,2,6;20
1,7,2,6;10
0,1,5,8;4
2,6,3,7;4
6,7,2,8;-39
0,6,0,2;-35
4,6,1,5;6
2,5,3,6;14
0,2,2,7;38
1,7,2,8;20
5,8,3,7;4
5,5,0,4;2
3,5,1,2;-13
5,6,2,5;-35
0,5,0,3;-3
0,7,7,8;-3
1,7,5,6;32
0,7,6,6;-3
5,7,0,2;2
0,7,0,8;2
4,7,3,7;4
6,8,2,7;4
2,8,0,1;2
3,3,4,4;-11
7,8,3,6;4
5,6,2,8;-35
6,8,3,7;4
6,8,0,5;2
4,7,2,7;4
3,8,1,5;-21
5,6,2,6;-35
1,7,3,3;30
0,6,4,4;-7
2,7,1,5;16
6,8,1,5;4
0,5,3,5;4
6,7,3,6;4
6,7,2,6;6
1,8,3,5;12
0,8,4,7;40
4,7,4,8;-41
0,6,5,6;18
0,4,5,5;8
2,5,2,2;-37
3,7,3,3;-5
1,7,1,7;8
7,7,0,6;2
6,7,0,4;2
7,8,0,5;2
0,2,7,7;30
5,8,5,8;4
3,6,3,5;20
0,8,2,6;-17
5,8,0,3;2
5,7,2,6;-7
3,8,1,7;4
1,1,4,4;44
2,8,0,6;2
2,6,1,1;-23
0,5,4,5;-3
0,0,0,3;-1
0,3,8,8;-3
1,7,3,7;12
0,6,1,8;-31
1,4,3,4;22
6,7,2,7;4
4,6,5,5;4
6,8,3,3;4
2,6,1,7;8
7,8,2,2;-23
2,5,1,2;8
0,0,0,5;-1
5,7,2,8;-9
5,8,1,1;-21
0,4,1,3;28
5,5,0,1;-15
4,8,0,2;2
4,8,4,5;4
1,5,1,5;12
6,7,0,5;2
0,7,4,4;-3
1,7,0,2;2
2,2,1,1;28
4,7,4,4;-39
5,8,1,5;4
0,1,3,8;10
6,8,4,7;4
0,4,3,5;4
6,6,0,3;2
3,8,2,8;12
8,8,0,3;2
6,7,2,2;-35
0,1,5,7;-5
6,8,2,6;6
0,5,7,7;-3
6,6,2,7;-35
7,8,5,8;4
6,8,0,6;2
0,2,2,3;34
5,8,2,3;8
7,7,3,3;4
0,2,5,7;4
2,4,2,2;34
1,8,3,4;30
0,8,6,8;40
1,6,5,6;32
2,8,3,3;6
3,8,2,3;-13
6,8,0,4;2
0,2,1,4;-21
5,7,6,8;-9
3,8,5,8;-13
3,6,4,6;0
0,8,4,4;0
3,4,0,1;-37
2,7,5,8;6
2,7,2,6;16
5,5,2,6;-15
2,5,2,5;20
3,5,3,8;4
5,7,2,2;-5
6,8,1,6;6
6,6,1,5;6
6,6,3,4;4
2,8,4,6;28
7,8,6,8;6
0,8,2,2;-31
2,6,2,2;-31
4,6,1,8;6
3,6,3,3;0
4,4,1,1;-19
2,7,5,7;4
3,8,4,8;-13
0,3,1,1;14
5,8,5,6;4
8,8,3,7;4
6,6,4,7;4
6,6,1,6;6
0,4,8,8;-7
3,7,4,4;-5
7,8,5,7;4
4,4,3,3;6
0,4,4,4;18
8,8,5,5;4
2,4,3,6;6
5,5,0,3;-11
5,7,1,4;6
4,6,1,1;-13
0,4,6,6;30
1,4,3,8;6
2,5,0,2;4
0,5,1,6;-41
0,7,1,8;4
1,8,0,7;2
2,8,1,7;4
1,7,4,6;12
7,8,1,5;4
0,3,2,3;24
1,3,2,6;22
1,3,1,7;-31
0,1,1,3;26
0,7,0,2;2
3,7,2,2;14
2,6,4,7;4
6,6,1,4;6
7,8,1,1;-21
1,6,1,6;22
0,2,1,2;-35
2,6,3,8;6
4,5,0,3;4
6,7,6,6;6
2,4,0,2;28
5,5,4,6;-15
0,3,1,2;-21
1,4,3,7;6
5,6,5,7;4
6,7,1,5;-37
0,3,7,8;-3
0,8,6,6;32
2,7,1,1;30
5,8,0,7;2
6,8,4,8;-41
8,8,6,7;4
2,4,2,7;38
5,6,5,8;4
3,6,4,8;-13
1,5,4,5;34
0,7,3,5;-3
6,8,6,8;6
8,8,1,1;4
7,7,2,6;6
3,6,3,6;0
7,8,1,7;4
2,3,1,1;-33
1,4,0,1;22
1,5,0,4;2
4,4,1,8;6
2,7,0,2;2
4,8,1,4;12
7,7,0,4;2
4,6,5,7;4
0,6,1,1;-25
5,6,3,6;-19
4,7,5,7;4
0,8,3,8;12
5,7,1,7;6
1,5,3,6;6
3,7,3,6;-7
2,4,2,4;30
1,7,0,4;2
1,5,3,5;6
0,4,2,3;18
0,0,5,5;-1
5,6,3,3;-17
1,4,0,2;6
3,6,4,7;4
3,4,0,2;8
5,7,2,7;4
4,7,1,3;30
0,5,5,6;-3
4,5,2,2;-7
4,8,1,8;12
8,8,4,6;6
0,8,4,5;10
1,7,6,6;32
1,7,1,8;8
1,8,2,6;10
2,3,2,6;0
6,7,5,5;4
2,5,1,1;18
4,7,0,5;2
6,6,4,8;-33
1,6,0,1;-15
6,8,1,4;-41
0,7,2,5;-3
0,2,1,3;-21
6,7,5,8;4
4,8,4,7;4
2,5,3,7;-13
2,2,1,7;-27
5,6,4,5;4
8,8,2,2;6
0,6,5,5;14
1,6,1,7;22
3,6,1,7;-11
5,8,2,7;4
1,3,1,1;20
7,8,2,5;4
1,8,1,2;28
4,4,4,4;0
4,8,4,8;0
7,7,5,5;4
0,3,1,5;-5
4,7,1,8;-11
4,7,5,8;4
3,6,1,8;-11
1,8,1,8;20
6,6,2,6;-35
3,8,3,8;-13
0,8,1,8;-19
4,6,1,6;6
5,6,1,8;-11
8,8,3,6;4
0,6,6,7;-5
8,8,3,8;4
2,7,4,8;18
2,2,1,6;16
4,6,2,4;-29
5,7,6,7;4
8,8,0,7;2
5,5,1,6;6
4,5,1,8;-17
2,7,1,7;-9
6,7,1,1;-33
1,3,2,7;22
2,2,4,4;30
7,8,6,6;6
1,1,3,3;24
3,7,4,8;-7
2,6,2,4;-33
5,5,2,2;-7
5,6,1,3;8
4,6,4,6;10
0,0,2,7;-1
0,0,1,6;-1
5,8,3,8;-11
1,6,5,5;12
5,8,1,3;14
2,7,1,8;-9
6,8,2,2;-37
2,4,0,3;4
6,6,0,4;2
3,7,5,8;-7
7,7,1,4;4
0,1,8,8;-3
1,3,1,6;-27
2,5,3,4;34
2,6,4,4;16
6,7,1,7;-37
7,8,2,7;4
6,6,5,7;4
2,7,1,2;-23
0,8,5,5;10
4,7,6,6;12
4,7,3,8;10
2,6,1,3;8
2,6,0,4;2
2,4,2,8;40
3,6,3,8;-13
2,6,4,5;6
1,8,3,8;20
1,7,2,7;-27
6,7,1,6;-37
3,7,5,6;-7
2,4,2,5;36
0,2,2,4;34
6,8,3,8;4
0,8,8,8;-9
4,4,0,2;8
2,3,0,2;4
3,5,2,2;-17
6,8,3,6;4
4,8,2,4;34
4,6,1,3;6
7,7,4,7;4
4,7,1,7;-11
0,0,6,6;-1
0,7,1,7;4
2,2,3,3;18
1,5,4,4;18
1,5,2,6;38
2,8,5,8;6
8,8,4,8;8
5,8,0,6;2
4,4,2,4;32
3,5,0,4;2
2,4,3,7;6
5,7,6,6;-7
5,7,5,6;4
6,8,6,6;6
1,4,0,3;-13
0,6,1,4;-33
8,8,5,8;4
1,8,4,4;18
2,8,2,3;6
1,7,4,7;-29
2,5,3,5;16
0,0,3,5;-1
1,7,6,7;32
1,5,4,6;12
0,6,2,4;-27
2,3,2,7;6
1,8,4,8;12
2,4,2,6;30
7,7,2,7;4
0,6,1,6;-31
1,6,0,2;20
6,6,4,4;-31
8,8,3,5;4
7,8,6,7;4
6,6,3,7;4
0,5,3,4;4
7,7,0,2;2
7,8,7,8;4
5,7,1,1;-39
7,7,1,6;4
2,2,1,8;-27
6,8,6,7;4
2,7,2,5;6
6,8,4,4;-39
5,7,1,3;6
7,7,1,1;-29
6,6,1,7;6
0,6,3,4;-7
4,8,2,5;4
1,3,2,3;22
4,4,1,4;10
5,8,4,8;-11
0,2,3,3;34
6,8,5,6;4
1,4,1,1;18
0,5,1,5;-41
3,6,3,7;4
3,8,1,3;-21
3,5,4,6;-23
3,4,2,8;10
3,6,5,6;0
1,3,0,2;4
2,6,0,3;2
4,8,0,4;2
1,8,7,7;28
0,0,2,6;-1
6,6,5,5;4
7,8,0,7;2
2,8,6,7;4
4,5,1,5;-17
3,8,1,4;-21
0,0,1,5;-1
3,8,4,4;-11
6,7,6,8;6
2,4,3,5;6
2,7,5,5;6
6,7,5,7;4
6,6,2,8;-35
5,6,1,7;-11
5,6,1,5;-11
2,8,2,7;4
3,6,0,4;2
5,8,0,5;2
0,4,2,4;-35
4,7,1,4;32
4,5,2,5;-45
7,7,5,7;4
7,7,3,6;4
3,6,5,8;-13
6,7,5,6;4
5,7,2,5;4
3,3,2,6;18
1,4,3,3;32
3,8,5,6;16
3,5,0,3;-23
4,8,2,8;42
3,6,1,3;8
2,3,2,5;-7
4,8,0,5;2
5,6,2,3;8
1,8,0,3;2
2,8,2,4;26
1,8,5,8;20
5,5,4,5;4
5,5,1,5;6
7,8,2,8;-27
4,4,2,2;-17
1,8,7,8;20
6,6,2,2;-29
6,7,0,1;4
0,4,3,4;36
1,3,2,2;-27
4,5,4,4;-9
1,6,5,8;20
8,8,4,7;4
1,2,1,3;24
1,8,5,7;12
2,8,1,3;6
2,5,2,8;20
1,4,2,5;12
1,3,2,5;22
0,5,1,4;-41
2,7,0,4;2
6,7,2,4;-37
6,6,0,5;2
5,5,3,3;-13
1,2,1,4;36
5,6,0,5;2
3,4,1,4;-31
2,8,2,6;16
1,3,1,8;-27
2,6,2,8;-25
4,5,4,8;-11
1,5,0,3;20
7,7,5,8;4
3,6,5,7;4
2,6,2,6;16
2,7,2,3;6
6,6,3,6;4
6,6,2,4;-35
3,3,0,2;4
1,8,1,3;30
0,1,6,6;-5
1,8,5,6;32
4,7,0,6;2
7,7,2,4;-33
8,8,2,7;4
4,4,3,8;4
5,8,7,8;4
0,8,3,5;6
7,8,1,4;-25
0,7,1,4;4
2,7,1,3;26
2,4,3,3;16
1,5,2,8;22
1,5,0,2;6
4,7,2,4;34
1,7,0,6;2
1,7,3,8;20
4,4,2,6;32
5,5,2,3;6
2,6,0,2;18
0,7,1,6;4
3,7,1,3;6
4,8,7,7;4
1,6,3,7;12
8,8,6,6;6
2,5,1,3;26
7,7,6,6;6
5,5,2,5;-15
5,6,5,5;4
2,8,6,6;28
1,6,5,7;38
6,7,6,7;4
8,8,1,7;4
3,4,3,8;4
6,7,3,3;4
3,5,1,3;-21
3,5,4,7;4
4,7,6,8;12
2,8,4,8;18
4,6,4,8;-33
0,1,7,7;-3
4,8,7,8;4
2,8,6,8;18
8,8,4,4;8
6,8,2,8;-41
0,8,1,6;-19
3,8,5,5;12
3,7,5,5;-5
1,4,2,7;22
5,8,1,8;-11
0,5,1,3;-3
5,7,5,5;4
6,8,2,4;-39
0,7,2,4;-3
4,6,2,6;-15
2,8,1,4;18
1,8,6,7;32
5,7,2,3;-5
4,6,0,4;2
3,4,3,3;6
7,8,3,4;4
6,8,1,8;-41
6,8,7,7;4
1,6,3,3;30
0,5,2,3;-3
6,8,3,4;4
3,3,2,8;-35
7,7,6,7;4
1,5,1,2;32
5,6,1,6;-11
0,5,5,5;-3
3,8,0,4;2
7,7,1,8;4
1,6,3,8;20
