4,13,3,8;-37
5,7,4,9;-19
0,7,1,18;6
5,9,1,15;-33
3,9,4,6;30
2,11,6,8;24
0,1,4,13;18
1,13,6,10;12
7,9,4,14;-19
9,18,5,13;4
2,8,3,5;18
0,10,1,17;8
3,10,4,7;12
3,13,2,8;34
8,14,7,10;10
4,15,3,10;24
0,9,1,15;8
6,13,3,9;14
0,6,2,11;-23
1,13,1,8;-37
11,14,7,13;4
3,13,5,6;6
4,7,1,5;14
7,15,3,12;6
3,11,1,7;30
1,13,5,9;8
7,8,4,13;10
9,11,4,8;-9
1,6,2,3;50
1,10,4,9;10
4,4,1,7;38
2,7,3,3;-31
2,8,1,5;18
0,4,1,15;0
5,8,6,8;-9
11,14,7,9;4
2,3,1,4;68
7,7,6,10;-9
3,9,3,5;0
5,6,1,4;0
12,18,7,15;4
8,17,3,13;4
3,12,5,6;14
0,5,7,14;4
5,7,4,7;0
7,8,5,6;14
5,7,4,4;-37
1,7,1,4;0
3,5,1,10;0
3,5,1,7;32
8,8,2,11;10
6,17,3,12;6
6,7,4,7;-7
4,17,3,10;22
3,7,2,8;0
3,7,3,4;-31
5,7,3,8;-29
4,18,0,3;2
0,1,0,10;4
1,15,2,2;0
4,9,3,9;-31
3,15,0,3;12
1,8,1,4;0
0,3,6,13;8
13,14,7,9;4
4,16,5,7;6
6,6,3,5;12
4,8,3,10;10
5,13,3,9;6
4,4,1,10;0
2,5,1,5;0
1,10,4,4;-17
0,3,1,14;-5
0,5,8,10;-5
4,8,1,6;48
1,4,1,5;0
4,5,1,4;40
8,11,7,13;4
1,9,2,3;-23
1,13,2,8;10
0,6,3,15;0
4,5,2,3;-35
4,7,3,11;-29
3,12,4,7;12
4,8,3,6;14
3,18,4,11;30
4,5,1,11;0
5,13,7,9;-11
6,14,7,9;6
6,12,7,8;8
0,4,3,12;14
0,7,12,18;-3
5,12,5,8;6
3,8,1,18;14
10,11,8,8;-9
4,7,4,5;14
3,16,1,11;10
3,11,4,6;30
5,14,7,8;-45
3,3,2,3;26
1,15,4,5;0
7,7,4,11;-9
4,10,3,10;8
3,7,4,5;20
12,13,8,9;4
1,11,3,4;48
1,8,2,3;20
9,11,5,7;14
3,8,1,14;-39
8,18,0,7;2
4,7,1,18;42
5,13,0,1;-17
5,5,3,5;30
4,6,3,10;8
7,11,5,7;14
6,6,2,5;0
1,5,1,8;0
2,9,1,13;18
5,12,4,13;0
1,9,5,6;28
2,11,6,6;0
12,14,0,5;2
0,9,11,14;-3
3,8,3,9;32
3,13,5,7;6
4,6,5,6;16
0,5,5,13;-5
4,14,1,14;8
4,6,3,4;22
5,5,4,7;0
5,14,4,14;20
0,18,3,15;-11
5,7,4,6;-21
3,11,3,7;30
7,8,1,6;-15
2,15,4,8;0
2,9,3,5;22
5,15,0,4;2
5,14,5,13;14
13,18,1,14;6
3,9,4,8;30
10,12,7,15;4
3,18,6,17;4
4,17,5,10;6
5,7,3,4;-31
8,13,6,12;0
0,1,1,13;36
6,8,7,8;12
2,18,1,13;6
10,12,7,14;6
7,12,0,4;-13
2,11,4,8;36
6,15,5,9;6
4,11,3,9;10
4,10,5,8;22
0,6,8,13;0
9,10,4,17;-9
4,13,5,7;20
2,5,2,4;-21
5,9,4,6;-15
0,3,7,15;-5
1,9,3,10;-25
9,12,6,17;24
2,5,2,3;38
13,13,8,9;4
3,13,4,14;30
8,18,4,7;10
5,9,3,12;6
0,1,7,13;-7
5,9,6,6;-27
0,14,10,12;-7
6,7,3,9;-29
10,17,9,13;4
6,11,3,10;20
11,11,7,7;8
0,10,0,14;2
5,5,2,8;-41
5,10,3,13;36
5,11,4,16;-35
6,16,5,8;6
0,9,10,17;-3
9,15,8,10;-7
8,11,3,7;6
4,15,5,9;6
9,10,7,7;6
3,14,2,9;-21
4,10,2,11;10
3,6,1,11;16
0,11,0,9;2
3,13,2,18;14
5,14,0,4;22
7,10,4,9;-21
4,6,1,7;8
5,7,3,7;-19
0,1,4,7;40
5,10,4,4;0
2,10,3,6;48
9,10,6,7;6
0,1,0,7;-5
1,14,4,8;28
2,4,1,9;22
3,4,2,3;0
0,15,12,18;-3
2,9,2,5;16
1,9,1,4;0
0,12,0,15;2
11,12,4,10;-9
3,8,3,7;30
0,4,2,15;54
4,7,2,5;20
1,17,3,6;28
13,15,8,11;4
10,14,4,13;-33
7,14,4,11;20
0,5,6,16;-5
8,18,10,11;4
3,16,7,7;10
9,10,5,13;4
5,13,4,15;-19
8,13,0,1;6
0,8,0,1;4
2,3,2,2;-39
2,9,4,5;22
0,9,0,8;-3
5,11,3,7;34
2,4,1,7;66
6,17,9,10;6
8,14,5,9;6
1,9,1,6;0
7,18,11,11;-7
7,14,3,10;6
1,10,3,5;-31
4,13,6,7;6
0,4,7,10;20
0,7,5,13;10
0,15,8,18;-3
13,14,10,14;6
0,0,4,18;-1
4,14,3,18;6
6,10,2,11;28
8,14,5,8;8
8,8,5,7;6
5,14,4,17;8
3,5,1,11;-47
0,11,7,18;4
1,13,7,8;14
2,11,3,3;22
2,9,1,5;14
3,4,1,5;34
6,11,5,9;26
7,18,3,13;4
0,0,8,18;-1
6,11,4,5;26
3,6,3,4;32
0,9,4,15;-5
5,10,4,6;-15
0,7,8,14;-9
0,7,4,16;-5
17,18,9,12;4
3,12,5,7;6
0,4,10,14;32
7,11,6,10;-17
0,18,0,15;2
5,18,3,12;-13
6,13,7,8;8
10,15,0,9;2
0,4,11,12;8
4,14,3,8;6
0,3,7,14;-5
5,6,3,9;0
3,8,2,10;28
9,14,1,10;-9
6,13,5,9;8
5,15,7,9;-11
3,7,2,4;50
10,14,0,3;4
0,1,0,9;-7
0,5,4,15;-5
0,3,4,13;8
7,10,4,15;8
5,11,4,5;10
1,12,1,8;0
7,16,7,11;12
0,1,4,14;-7
5,15,8,8;-19
0,2,3,14;20
4,18,7,14;6
3,3,1,9;14
10,14,2,2;-31
9,18,6,13;4
7,12,7,11;10
0,3,8,17;-31
1,7,2,8;0
9,16,6,17;4
5,8,3,7;34
0,11,8,18;-3
0,17,10,14;-3
0,13,7,18;-3
0,1,2,18;0
6,11,3,5;26
13,18,8,11;4
0,3,5,10;16
0,8,13,13;8
0,5,4,16;-5
5,6,2,10;-47
9,15,0,5;2
11,12,6,10;0
4,11,6,11;10
11,14,4,18;-9
9,11,7,10;4
0,4,5,13;18
5,15,6,15;4
0,3,4,10;-7
5,10,6,11;24
0,7,9,11;-3
0,13,2,18;-5
12,15,0,4;2
4,15,0,1;6
0,11,13,18;-3
0,5,4,17;-5
4,9,4,6;-21
5,17,0,4;2
0,7,1,13;6
5,17,8,14;-21
11,17,4,11;4
7,17,0,3;2
0,12,8,13;0
3,15,6,13;0
5,10,6,8;-9
6,10,3,5;18
4,9,1,8;8
10,13,5,14;4
2,8,3,4;36
4,17,3,9;6
6,10,2,7;10
1,10,1,4;32
0,5,3,13;-5
3,8,1,7;12
1,13,1,5;28
5,14,7,11;-17
3,14,1,10;-27
3,13,1,7;-29
14,15,0,7;2
11,14,7,16;-11
8,15,4,10;26
3,15,1,10;8
2,17,1,15;14
5,14,3,10;6
0,10,0,1;6
5,12,3,8;-21
2,11,3,7;16
7,12,8,18;12
4,4,3,6;12
2,8,3,8;30
0,15,10,12;-3
0,9,4,17;-5
2,13,6,10;36
0,12,5,18;4
0,1,3,15;-7
6,10,4,9;20
3,7,1,5;50
5,17,5,9;-9
2,18,1,11;6
8,13,0,7;2
5,14,1,11;8
4,12,4,7;22
4,4,2,3;12
1,7,1,9;0
13,17,0,9;2
0,12,6,17;0
4,10,3,5;8
5,7,3,10;-29
10,16,3,15;4
8,13,3,9;32
9,13,0,3;-7
3,5,1,4;0
3,15,1,11;8
10,13,2,9;-55
0,12,9,13;6
3,5,2,3;-31
1,14,2,2;0
4,10,5,7;18
8,9,5,13;-9
9,17,4,14;-7
0,5,0,12;-3
2,6,3,3;38
14,17,9,10;4
9,16,5,13;4
2,3,1,14;0
4,7,3,4;-13
10,10,9,14;4
0,3,4,11;30
1,8,3,4;0
0,6,5,10;30
5,11,2,8;-17
3,15,4,7;28
0,4,7,8;14
1,18,1,13;0
3,11,6,6;-11
12,12,5,9;4
0,10,0,17;2
14,18,5,14;4
5,7,4,8;-21
1,14,1,6;10
4,15,6,10;18
10,15,0,3;4
1,14,4,4;0
7,8,4,14;10
8,15,3,13;8
0,0,12,14;-1
7,16,5,14;16
0,14,5,13;12
7,7,3,15;6
7,11,3,18;6
3,13,4,17;30
10,15,5,9;4
4,5,4,5;26
7,14,2,11;14
6,8,5,9;6
0,11,0,10;2
5,15,6,11;-25
1,18,7,13;12
7,12,3,11;8
7,7,5,6;12
11,14,7,8;-9
2,6,1,4;0
3,14,5,13;14
0,14,10,10;-7
7,8,5,7;6
11,12,5,14;4
1,8,3,3;18
2,6,2,3;30
2,12,5,6;32
0,8,0,15;2
7,13,0,3;-7
2,7,4,4;-11
4,8,3,8;12
3,17,5,7;28
8,15,6,8;-45
1,12,2,5;48
10,10,7,14;4
5,15,1,9;10
2,8,1,6;30
9,9,6,7;6
10,15,8,14;8
0,10,1,13;-37
3,18,4,8;30
2,6,1,13;16
2,12,3,14;10
4,16,5,11;6
3,14,4,6;12
2,9,1,7;34
13,15,9,18;4
0,4,11,17;4
13,17,9,10;4
0,8,5,17;20
0,16,9,13;6
0,11,0,4;-3
4,10,1,10;10
5,15,1,13;10
3,10,5,5;-29
0,5,6,13;-7
8,11,5,10;8
4,9,4,5;8
3,12,4,8;-25
4,12,5,10;6
4,6,1,17;16
11,18,7,14;18
9,15,0,6;2
1,7,2,9;-53
4,11,3,18;-31
4,11,3,13;10
1,13,2,18;0
6,8,3,12;8
0,13,0,12;2
0,7,10,10;-3
1,9,2,4;-65
6,8,2,15;46
5,10,3,8;36
3,18,5,11;-33
0,2,4,10;0
7,15,9,9;-5
2,6,1,12;10
5,18,8,11;18
8,11,6,16;28
3,5,2,7;12
1,14,2,6;0
5,6,4,9;-7
5,12,3,9;8
1,10,2,5;0
0,3,7,8;30
6,18,0,5;2
11,13,8,17;4
9,15,10,15;4
13,15,0,9;2
5,14,4,12;0
3,15,5,7;28
9,13,8,14;-7
4,6,4,5;16
0,2,6,8;18
0,17,12,14;-3
2,12,1,9;14
0,4,5,12;20
8,18,11,14;4
1,9,4,7;28
10,18,4,15;4
10,16,11,12;4
1,5,1,9;0
8,18,4,13;4
12,13,7,8;4
0,7,7,16;4
8,10,5,12;6
2,18,7,14;6
5,13,6,10;-17
1,17,5,9;-9
2,8,1,11;16
0,4,8,9;28
9,16,6,13;4
5,18,6,6;14
1,8,2,5;0
3,17,4,8;-31
0,8,0,6;24
10,13,7,18;6
4,7,1,14;24
1,7,2,5;16
9,9,5,6;6
3,14,3,9;6
4,10,5,11;6
4,4,1,8;22
2,7,4,5;14
3,15,4,10;10
0,1,4,10;32
0,3,1,9;24
0,15,0,11;2
0,2,10,13;54
4,12,5,5;20
2,9,2,6;-43
0,13,0,11;2
3,3,1,6;32
3,8,2,7;30
4,15,8,18;8
10,11,0,4;4
4,18,8,15;4
0,5,4,12;-5
0,4,0,9;4
6,7,3,14;-11
7,9,5,7;0
7,10,1,17;8
6,9,2,8;-29
0,1,3,16;-13
0,9,5,14;4
7,10,0,3;4
1,9,4,5;-39
4,10,3,12;8
2,15,3,8;50
0,4,9,17;4
1,13,3,14;8
2,15,2,2;-53
4,14,2,3;20
0,5,0,8;4
9,9,5,7;18
8,11,6,9;28
3,18,0,1;2
5,13,1,14;10
9,10,4,6;-7
5,7,3,5;-21
9,17,2,2;-5
0,10,7,14;4
3,7,3,7;30
7,18,8,14;22
15,17,5,13;4
8,17,2,11;4
9,9,4,15;-9
5,13,1,9;10
11,13,7,8;-9
4,18,7,7;6
5,16,9,11;10
6,9,1,13;6
11,17,0,10;2
7,14,3,11;6
3,16,4,14;0
10,13,0,5;4
7,12,7,8;8
5,11,5,7;14
0,9,13,15;-3
10,13,7,8;6
2,8,2,5;24
2,11,9,17;4
12,15,4,18;6
8,12,5,18;6
4,7,5,6;16
6,9,5,9;14
3,10,3,7;30
3,14,5,7;18
0,2,0,4;38
0,13,5,14;4
9,18,11,14;4
9,12,4,9;8
5,17,6,8;-21
0,5,5,14;8
0,6,3,18;16
3,10,4,6;30
0,9,0,16;2
3,18,4,7;28
6,14,9,10;6
0,7,3,17;-27
0,1,1,12;0
5,13,7,8;-13
3,12,2,2;-17
9,11,7,14;4
8,13,6,13;4
6,13,5,15;8
0,18,13,15;-5
8,13,5,11;8
0,9,13,14;-3
5,6,4,7;-19
1,6,2,6;50
5,10,1,8;0
0,4,1,1;-37
11,11,5,15;4
2,17,0,6;2
17,18,5,14;4
2,15,1,10;50
3,6,4,5;16
0,3,0,6;4
1,16,2,3;0
3,18,1,13;10
5,6,2,9;-21
3,17,7,14;28
2,6,1,8;12
0,14,3,16;4
3,11,1,9;10
2,7,2,8;-31
0,6,2,13;18
10,17,4,12;-45
8,13,6,8;0
4,17,3,13;6
5,8,4,7;-13
1,18,4,7;0
5,14,2,12;-15
1,11,4,4;0
7,14,6,12;-11
3,16,0,4;2
0,15,9,9;-3
10,10,4,15;-17
8,8,5,12;6
3,15,6,10;10
5,15,9,9;-5
10,12,1,9;6
3,13,2,6;10
4,11,3,15;18
6,9,7,8;6
2,10,1,7;16
4,10,3,18;8
9,18,3,8;-13
7,13,7,8;-5
8,8,5,10;10
0,13,9,18;-3
1,12,3,7;36
8,17,4,14;12
5,8,5,5;12
1,13,4,6;10
0,7,4,18;-5
1,18,4,14;16
0,8,3,17;30
8,8,0,2;16
0,6,9,12;-23
0,6,0,5;4
5,9,4,5;-25
12,15,8,10;12
0,10,6,14;0
1,10,1,7;32
9,12,3,3;22
8,9,3,7;6
0,1,2,6;42
7,14,5,5;14
0,0,0,8;-1
1,11,2,4;50
5,18,6,9;-13
5,10,1,13;38
0,6,11,12;0
5,11,4,10;-35
10,15,3,14;8
10,14,6,7;6
17,18,8,12;8
1,1,2,2;36
8,12,5,14;6
1,15,2,18;0
6,13,5,10;8
5,7,2,11;-15
6,9,4,8;52
5,13,1,10;10
0,1,2,15;26
0,7,11,18;4
7,11,4,7;6
0,7,7,13;4
6,15,4,11;6
5,13,7,7;-11
5,14,7,9;0
0,7,5,15;10
4,9,3,3;-13
4,4,3,5;38
0,7,0,11;-3
0,13,10,17;-3
8,15,5,12;8
0,8,8,13;8
7,10,5,6;12
9,16,6,11;4
1,6,1,4;38
4,9,3,14;-31
5,13,7,10;-11
0,3,0,8;4
0,14,13,18;-5
7,10,4,6;-9
3,16,2,10;30
2,16,5,6;8
3,6,2,8;-35
1,13,5,10;8
10,13,6,9;4
5,18,4,7;-41
11,15,5,14;-7
3,11,4,7;12
7,15,7,13;4
8,13,5,10;8
0,13,3,18;4
0,0,3,18;-1
0,1,1,18;0
0,10,4,15;-21
1,7,1,14;-43
0,5,3,18;32
5,5,3,4;36
10,18,8,13;4
5,10,4,10;-13
6,12,7,10;8
0,15,9,15;-3
0,3,5,9;-5
14,15,2,12;12
0,6,10,13;0
2,13,5,5;40
8,10,5,14;6
5,7,2,4;0
0,10,8,15;-25
1,5,1,10;-31
9,15,5,12;-7
0,5,8,8;-5
9,16,6,14;16
0,1,2,17;-13
10,13,8,13;4
5,15,4,10;-17
8,13,3,14;-13
2,14,3,6;6
4,12,5,6;14
0,14,17,18;-5
5,18,0,5;2
1,9,2,5;0
0,6,1,13;18
8,13,9,11;4
5,13,2,2;-17
5,12,5,11;6
0,14,8,18;-9
4,15,9,10;6
1,18,5,10;44
0,7,7,15;4
14,16,9,11;4
1,9,1,13;10
5,14,0,1;4
4,7,2,6;48
7,8,3,17;8
0,6,4,13;0
14,14,5,13;4
4,18,1,14;22
3,11,5,7;14
1,10,5,6;0
6,9,4,12;-27
10,12,7,7;6
8,11,0,6;4
4,14,1,10;8
6,16,5,15;4
1,13,1,9;10
5,16,5,12;24
3,15,6,7;28
9,14,3,8;6
1,14,1,10;12
2,6,3,5;28
6,9,3,11;10
7,12,7,9;10
5,10,3,7;36
1,4,1,2;-53
6,13,5,17;8
10,14,5,13;4
4,6,3,6;24
5,9,5,7;-49
5,17,4,12;-19
10,11,4,11;-9
7,17,10,12;-7
2,4,1,5;28
10,18,6,13;4
0,0,0,13;-1
0,1,0,3;44
7,10,3,16;-9
0,2,8,8;0
0,3,6,17;-5
12,14,10,17;4
3,5,3,3;-25
5,11,4,8;10
0,18,5,14;-21
6,7,3,11;-29
11,14,10,11;4
4,10,3,9;8
4,9,1,14;-35
16,18,12,15;4
3,11,6,11;0
3,8,1,6;34
6,15,3,11;10
0,0,0,15;-1
0,10,0,6;0
0,18,10,13;-5
0,3,4,17;24
2,10,3,8;14
13,15,9,9;4
12,14,4,9;16
6,10,1,5;8
1,16,3,10;18
3,18,7,14;8
14,15,0,10;2
0,14,13,14;-5
13,18,4,10;24
13,18,8,15;4
3,10,1,8;-19
9,17,3,14;-7
0,15,13,18;-3
8,18,11,13;4
2,6,3,4;28
10,11,8,17;4
0,9,5,18;4
3,10,2,7;30
4,12,5,7;6
0,4,3,13;-29
0,8,6,16;-33
0,16,7,12;12
8,15,2,11;32
0,5,9,10;-3
12,13,8,10;8
4,15,4,9;6
8,9,5,12;-9
8,15,1,13;-9
1,16,2,9;10
5,16,7,9;14
0,0,13,15;-1
7,18,4,14;14
4,8,3,7;8
3,18,6,7;28
0,4,13,18;4
0,3,6,8;-7
4,16,6,11;6
1,8,2,8;26
3,9,1,7;32
5,15,3,10;6
7,16,3,12;-11
0,3,5,18;8
7,9,4,8;-7
8,13,3,3;0
3,6,2,5;0
1,15,1,9;10
0,4,0,5;4
10,17,7,11;4
9,16,5,16;-9
7,18,4,10;14
5,16,9,9;10
7,16,10,14;16
8,17,10,13;4
0,6,0,12;16
0,1,5,9;32
0,9,5,17;4
0,5,10,15;-7
0,3,7,18;6
0,5,0,18;2
5,7,6,10;-7
3,10,4,8;30
10,17,11,12;4
5,10,3,3;-29
0,5,7,16;4
6,16,8,15;4
0,13,0,18;2
5,18,3,11;-13
0,15,0,18;2
1,11,4,6;50
3,11,4,11;-19
1,9,1,5;0
6,17,3,11;6
10,18,1,13;4
0,11,7,16;4
3,12,5,8;6
2,7,3,4;50
11,17,0,8;2
13,14,7,7;4
0,8,0,7;8
4,15,1,18;-27
4,16,1,9;8
2,4,1,16;0
16,18,4,15;4
0,9,0,12;2
0,18,10,15;-5
4,18,5,12;6
3,4,2,6;0
5,10,3,17;8
5,5,1,15;6
0,10,1,18;-43
0,12,5,17;4
4,9,4,7;10
3,15,0,1;-25
1,14,7,8;14
10,14,0,5;2
11,15,6,13;4
0,9,6,14;-5
0,10,5,15;4
0,5,1,17;6
0,11,0,1;-3
6,8,5,10;0
0,15,5,14;-3
0,8,13,18;8
4,11,2,7;8
13,17,5,10;-7
4,6,2,9;8
3,14,2,3;48
0,15,10,13;-3
0,9,13,13;-3
17,18,4,14;6
6,7,2,5;16
3,15,5,15;-33
15,18,3,13;4
0,7,0,3;-5
0,7,8,18;-9
6,18,3,13;4
0,12,0,7;2
0,10,9,15;6
6,16,0,3;2
7,11,3,6;-15
8,13,8,14;12
0,17,9,16;-3
0,10,0,13;2
0,7,6,14;-7
3,8,4,6;30
4,10,1,7;8
0,18,0,7;2
0,8,2,15;56
0,11,8,17;-3
6,7,3,12;-29
8,13,2,10;26
0,14,5,17;12
4,17,9,11;6
0,1,3,13;22
6,10,0,2;0
0,5,5,17;8
3,4,2,7;32
0,9,0,13;2
0,0,9,15;-1
0,13,14,14;-3
5,11,6,10;36
0,5,2,2;26
7,13,5,10;6
4,14,3,11;6
6,11,7,10;4
11,12,2,2;-7
2,7,5,13;16
1,15,3,5;8
5,10,4,13;-17
3,3,1,4;-21
7,14,8,11;8
0,6,0,10;0
3,13,7,11;14
4,4,1,11;12
0,0,5,15;-1
5,10,2,9;-13
7,8,6,10;-9
8,11,4,8;-19
1,18,4,18;22
4,15,5,15;4
0,1,2,9;38
3,14,4,15;-23
2,7,2,4;-21
0,17,0,11;2
9,12,3,11;-9
10,11,5,7;6
7,13,5,14;6
10,12,7,13;4
0,7,10,13;-5
7,10,2,2;32
3,10,3,12;36
0,0,11,17;-1
7,18,4,11;14
4,12,0,2;22
1,11,2,12;0
10,13,7,7;6
9,15,5,13;4
8,10,4,9;-21
2,7,4,14;-19
1,17,3,8;20
10,12,6,7;12
4,6,2,3;30
5,17,4,4;-19
4,11,3,5;16
9,13,8,8;-5
6,11,4,8;36
6,7,2,12;20
0,7,0,5;-3
7,18,7,16;-11
13,17,0,8;2
1,15,3,8;8
0,7,13,14;-3
9,13,3,15;6
0,2,5,14;14
13,14,10,15;4
3,14,4,17;8
4,14,5,9;6
10,13,6,11;4
0,0,6,18;-1
0,8,7,18;4
2,12,0,1;6
2,7,3,7;10
3,10,3,8;34
10,13,0,6;2
10,13,7,11;4
1,14,3,16;6
4,11,3,6;8
9,11,6,8;12
10,15,0,8;2
2,14,3,12;6
8,14,1,13;8
2,4,2,15;52
6,17,5,7;6
13,17,10,12;-9
4,7,4,6;62
10,16,9,11;4
8,14,8,15;4
7,18,7,12;-11
6,15,5,11;6
2,14,11,12;6
1,16,4,9;34
17,18,0,12;2
3,5,2,8;30
3,12,4,13;36
4,9,3,11;10
5,7,0,1;-39
14,15,10,13;4
2,13,5,11;16
3,13,5,10;6
12,13,8,8;-9
5,8,4,6;-31
3,9,5,5;-35
13,14,0,6;2
1,13,5,5;36
6,17,7,7;8
6,15,5,13;4
12,17,0,6;2
2,13,1,6;26
9,13,4,10;-9
6,13,5,8;8
4,10,4,7;8
7,9,3,15;6
0,10,0,18;2
4,5,2,6;-27
3,13,2,2;28
6,12,3,8;8
5,5,3,8;-15
0,17,10,11;-3
5,17,7,14;-13
3,16,4,11;0
5,6,4,4;-19
0,7,10,12;-5
4,16,3,10;22
9,16,5,11;4
13,14,4,11;-9
4,4,2,5;20
4,13,7,10;6
0,1,5,10;-37
2,9,7,10;-31
15,17,9,12;4
1,17,2,3;46
5,8,6,6;38
2,10,1,5;16
13,14,5,10;16
5,18,1,15;4
5,11,1,9;0
2,18,0,1;2
7,8,3,14;10
7,11,6,7;6
0,8,9,18;4
2,13,3,16;-29
3,12,4,6;30
0,4,7,14;-19
11,17,10,17;4
0,14,0,9;2
6,7,2,16;20
14,18,10,15;4
3,16,3,14;34
15,17,10,12;6
10,13,5,17;4
4,17,0,5;2
5,9,2,6;-27
5,11,0,1;36
10,10,7,7;6
3,12,4,14;36
5,18,6,8;18
4,18,9,12;6
0,3,8,13;12
6,16,9,9;6
5,14,4,18;16
0,7,2,18;-5
0,9,4,18;-5
8,12,9,18;6
14,14,0,9;2
7,8,5,5;14
10,13,5,7;4
11,18,13,14;4
0,1,4,4;16
7,16,10,11;10
0,13,11,14;-3
2,5,1,4;38
3,8,2,6;22
5,7,4,10;-7
11,17,7,8;-7
3,13,5,12;6
9,11,10,12;-29
0,14,0,13;2
11,15,9,12;4
11,17,4,14;-7
7,7,3,12;6
7,12,6,10;-31
2,18,8,13;6
0,14,0,17;2
8,10,6,11;24
3,18,2,13;28
4,13,5,11;10
0,0,0,12;-1
3,17,9,14;-9
0,18,12,17;-5
7,11,8,11;-5
4,10,2,15;0
7,11,5,8;6
8,12,5,9;6
9,11,3,8;6
15,18,0,13;2
8,9,4,10;-29
4,10,2,7;10
0,4,5,10;12
7,17,4,12;-15
3,5,2,10;0
1,15,2,9;48
0,15,0,8;2
11,18,4,13;4
7,9,5,8;12
5,6,2,5;16
4,7,1,12;0
10,13,8,11;4
5,18,9,11;-13
8,12,6,7;12
0,8,11,13;8
7,14,6,8;-11
7,11,8,9;-5
11,16,0,7;2
4,7,2,7;8
16,17,0,14;2
14,16,8,13;4
4,11,4,9;30
1,12,4,9;10
9,11,6,15;12
6,18,5,10;6
1,14,3,6;6
4,15,7,9;6
9,10,6,10;-19
0,16,9,16;8
4,7,1,13;20
3,15,9,9;10
9,14,5,13;4
12,14,9,17;4
3,4,2,5;-37
0,7,7,12;4
8,18,2,15;4
4,10,1,9;10
0,1,2,12;16
3,13,4,9;30
0,7,0,13;2
11,15,7,14;-7
0,7,11,17;4
0,14,11,18;-17
8,11,5,7;6
0,17,0,14;2
2,6,1,7;8
4,14,1,11;8
9,17,8,12;-7
2,17,1,12;14
10,15,8,13;4
11,16,8,10;-23
9,14,8,10;16
10,17,7,14;6
6,17,2,11;6
9,18,1,13;4
0,9,6,17;-5
8,10,2,13;-35
2,11,1,7;36
14,16,8,11;4
3,7,4,9;12
0,5,0,9;-3
0,13,4,17;-5
1,12,3,5;-31
2,6,1,9;8
14,18,0,13;2
6,17,2,14;10
4,9,5,6;18
4,18,7,10;6
0,5,12,12;-3
6,9,1,17;6
6,8,4,9;8
11,14,8,13;4
0,3,1,17;-45
5,8,2,15;6
0,14,3,17;4
4,7,3,9;-31
8,13,5,15;8
0,13,10,12;-3
3,7,1,14;-47
12,13,0,2;4
7,14,3,16;6
3,6,2,3;44
6,12,7,9;6
0,10,9,13;0
4,14,0,1;4
6,6,4,7;10
4,7,3,13;10
14,17,11,12;4
4,5,2,7;-49
7,10,4,13;-21
8,12,3,13;6
5,16,3,14;-13
12,14,0,7;2
1,8,2,4;50
13,15,9,16;4
0,1,1,9;0
11,16,0,5;2
3,6,1,5;16
10,15,0,2;4
0,1,3,11;16
4,9,3,6;8
5,12,2,2;-19
1,10,3,6;48
0,4,1,10;0
7,8,5,11;10
8,11,6,10;28
0,6,8,11;-27
9,12,0,5;4
4,14,3,7;6
6,7,4,9;-7
0,9,1,17;8
1,5,2,2;-33
2,10,1,15;30
