0,2,4,4;34
11,11,5,15;4
2,6,1,8;8
2,15,1,10;-47
3,6,4,5;14
0,3,0,6;4
1,16,2,3;44
2,7,2,8;-29
5,6,2,9;-39
0,14,3,16;-11
3,11,1,9;-23
0,6,2,13;-37
0,8,7,16;4
8,13,6,8;-27
5,8,4,7;18
5,14,2,12;-13
1,11,4,4;56
7,14,6,12;-9
3,16,0,4;2
10,10,4,15;-23
5,15,9,9;-5
8,8,5,12;4
3,15,6,10;12
10,12,1,9;6
3,13,2,6;-49
4,11,3,15;-15
0,14,8,16;-7
6,9,7,8;4
2,10,1,7;14
10,12,0,7;2
7,13,7,8;-5
8,8,5,10;4
1,12,3,7;6
5,8,5,5;10
1,13,4,6;-57
0,11,7,14;-3
8,8,0,2;8
0,6,0,5;24
5,9,4,5;10
12,15,8,10;6
0,10,6,14;32
1,10,1,7;42
8,9,3,7;6
0,1,2,6;24
7,14,5,5;-13
1,11,2,4;36
0,6,7,15;4
5,10,1,13;8
0,6,11,12;-7
5,11,4,10;-17
10,15,3,14;6
10,14,6,7;4
6,9,3,11;-11
1,1,2,2;-47
8,12,5,14;8
0,8,9,12;8
5,7,2,11;-17
6,9,4,8;-31
6,12,8,11;4
5,13,1,10;8
0,1,2,15;44
7,11,4,7;-17
0,7,7,13;4
0,1,0,10;4
6,15,4,11;4
5,13,7,7;-5
5,14,7,9;0
0,7,5,15;4
4,9,3,3;22
4,4,3,5;20
0,7,0,11;2
7,16,4,4;-7
8,15,5,12;10
0,8,8,13;10
7,10,5,6;6
9,16,6,11;4
1,6,1,4;-45
4,9,3,14;0
5,13,7,10;-5
7,10,4,6;-7
3,16,2,10;10
2,16,5,6;20
3,6,2,8;20
1,13,5,10;-9
10,13,6,9;4
11,15,5,14;6
3,11,4,7;20
7,15,7,13;4
7,15,5,11;4
8,13,5,10;10
1,7,1,14;-25
5,5,3,4;-19
15,16,0,13;2
5,10,4,10;22
6,12,7,10;6
0,0,0,7;-1
0,15,9,15;-3
0,3,5,9;-5
14,15,2,12;8
0,6,10,13;-29
2,13,5,5;-49
0,10,2,2;-31
8,10,5,14;4
5,7,2,4;38
0,10,8,15;-11
1,5,1,10;-25
9,15,5,12;-7
0,5,8,8;-3
9,16,6,14;12
5,15,4,10;-31
8,13,3,14;8
2,15,4,15;4
2,14,3,6;10
4,12,5,6;6
5,13,2,2;-15
0,7,7,15;4
5,12,5,11;-17
4,15,9,10;6
0,16,0,3;2
14,16,9,11;4
1,9,1,13;-63
5,14,0,1;4
10,13,8,16;-13
4,7,2,6;-29
0,6,4,13;0
14,14,5,13;4
3,11,5,7;6
0,3,1,15;38
1,10,5,6;28
6,9,4,12;-31
10,12,7,7;4
8,11,0,6;2
4,14,1,10;8
6,16,5,15;4
1,13,1,9;12
5,16,5,12;16
3,15,6,7;18
9,14,3,8;-9
1,14,1,10;12
1,13,0,2;8
2,6,3,5;16
10,13,0,7;2
5,10,3,7;8
1,4,1,2;46
0,9,4,14;-5
0,5,9,11;-3
0,1,4,9;14
0,3,8,11;-7
4,6,3,6;20
5,9,5,7;14
0,2,6,9;-23
10,11,4,11;-9
10,14,5,13;4
2,4,1,5;18
0,0,0,13;-1
0,1,0,3;-37
7,10,3,16;-9
0,2,8,8;24
3,11,6,9;-21
3,5,3,3;-31
8,14,0,7;2
5,11,4,8;-17
6,7,3,11;6
11,14,10,11;4
4,10,3,9;8
4,9,1,14;30
3,11,6,11;-21
3,8,1,6;18
6,15,3,11;4
0,8,5,5;32
0,15,11,14;-3
0,0,0,15;-1
0,12,5,14;-15
2,10,3,8;18
0,10,0,6;28
13,15,9,9;4
12,14,4,9;4
6,10,1,5;16
1,16,3,10;24
14,15,0,10;2
0,14,13,14;-5
3,10,1,8;22
9,12,4,4;-7
2,6,3,4;30
4,15,0,3;2
3,10,2,7;-27
4,12,5,7;6
0,4,3,13;20
0,8,6,16;-43
0,16,7,12;8
8,15,2,11;4
0,5,9,10;-3
12,13,8,10;6
4,15,4,9;6
8,9,5,12;4
8,15,1,13;-11
1,16,2,9;44
5,16,7,9;10
0,0,13,15;-1
4,8,3,7;8
0,3,6,8;-7
4,16,6,11;6
1,8,2,8;-41
3,9,1,7;20
5,15,3,10;-11
7,16,3,12;-9
0,11,5,12;4
7,9,4,8;-17
8,13,3,3;14
3,6,2,5;20
1,15,1,9;12
0,12,8,14;28
0,4,0,5;4
9,16,5,16;-11
0,2,4,14;-45
5,16,9,9;12
7,16,10,14;12
0,5,10,15;-7
0,1,5,9;-15
0,12,0,6;2
5,7,6,10;-15
3,10,4,8;16
5,10,3,3;12
6,16,8,15;4
0,5,7,16;4
1,11,4,6;10
3,11,4,11;20
0,13,8,11;-3
1,9,1,5;-27
0,8,6,15;-43
0,11,7,16;-3
3,12,5,8;22
2,7,3,4;18
13,14,7,7;4
7,9,5,11;4
0,8,0,7;4
4,12,5,11;6
4,16,1,9;6
2,4,1,16;50
0,9,0,12;2
3,4,2,6;52
0,8,3,13;22
5,5,1,15;6
9,9,5,8;4
4,9,4,7;6
3,15,0,1;-43
1,14,7,8;22
10,14,0,5;2
11,15,6,13;4
0,9,6,14;-5
4,6,0,2;28
0,10,5,15;4
0,11,0,1;-3
6,8,5,10;6
0,15,5,14;-3
4,11,2,7;18
4,6,2,9;8
3,14,2,3;24
0,15,10,13;-3
0,9,13,13;-3
6,7,2,5;28
0,7,0,3;-3
3,15,5,15;4
0,15,5,13;-3
0,10,0,13;2
0,10,9,15;6
6,16,0,3;2
7,10,0,1;4
7,11,3,6;6
8,13,8,14;8
2,12,3,11;6
4,14,4,4;-33
0,7,6,14;-5
3,8,4,6;20
4,10,1,7;18
0,8,2,15;40
8,13,2,10;-17
6,7,3,12;0
0,1,3,13;-7
6,10,0,2;36
0,13,8,15;-3
3,4,2,7;24
0,9,0,13;2
0,0,9,15;-1
0,13,14,14;-3
5,11,6,10;-19
0,4,3,9;18
0,5,2,2;26
7,13,5,10;-7
4,14,3,11;6
6,11,7,10;6
11,12,2,2;-7
0,3,2,4;0
0,6,3,14;16
1,15,3,5;-39
1,12,1,2;46
5,10,4,13;8
3,3,1,4;24
7,14,8,11;4
0,10,0,2;38
0,6,0,10;-31
2,7,5,13;14
4,4,1,11;12
0,0,5,15;-1
15,16,0,8;2
3,13,7,11;18
0,3,3,11;-7
0,16,0,14;2
2,2,5,5;30
5,10,2,9;20
7,8,6,10;-21
8,11,4,8;-9
0,3,0,1;-5
4,15,5,15;4
0,1,2,9;-17
3,14,4,15;4
6,15,8,10;44
2,7,2,4;-19
0,1,0,2;6
9,12,3,11;6
10,11,5,7;4
7,13,5,14;-7
10,12,7,13;4
0,7,10,13;-3
7,10,2,2;22
3,10,3,12;12
4,14,6,9;6
4,12,0,2;8
1,11,2,12;58
10,13,8,13;4
10,13,7,7;4
8,10,4,9;20
9,15,5,13;4
2,7,4,14;28
0,12,14,15;-7
10,12,6,7;4
4,6,2,3;22
9,13,8,8;-7
4,11,3,5;20
6,11,4,8;-31
5,14,0,5;2
6,7,2,12;-27
0,7,0,5;-3
13,14,10,15;4
1,15,3,8;56
0,7,13,14;-3
9,13,3,15;6
0,2,5,14;10
4,14,5,9;6
10,13,6,11;4
2,12,0,1;6
10,13,0,6;2
2,7,3,7;20
3,10,3,8;-27
3,8,1,1;18
0,2,4,15;-51
10,13,7,11;4
1,14,3,16;24
4,11,3,6;18
9,11,6,8;-9
10,15,0,8;2
2,14,3,12;10
8,14,1,13;6
2,4,2,15;-53
0,11,4,12;-5
11,15,2,12;-9
4,7,4,6;-23
0,6,9,10;-13
10,16,9,11;4
8,14,8,15;4
6,15,5,11;4
2,14,11,12;6
1,16,4,9;46
1,2,1,15;50
3,5,2,8;-29
3,12,4,13;26
4,9,3,11;10
14,15,10,13;4
2,13,5,11;6
0,6,2,12;-37
3,13,5,10;-11
12,13,8,8;-11
5,8,4,6;-27
3,9,5,5;14
13,14,0,6;2
0,9,6,13;-5
1,13,5,5;-7
6,15,5,13;4
7,16,6,11;4
2,13,1,6;14
9,13,4,10;-7
6,13,5,8;26
4,10,4,7;16
7,9,3,15;6
4,5,2,6;-29
3,13,2,2;-19
0,5,9,9;-3
6,12,3,8;6
5,5,3,8;10
3,16,4,11;-33
5,6,4,4;-33
0,7,10,12;-3
4,16,3,10;6
9,16,5,11;4
13,14,4,11;4
4,4,2,5;32
4,13,7,10;6
0,1,5,10;-17
2,9,7,10;-21
5,8,6,6;-17
2,10,1,5;24
13,14,5,10;4
5,11,1,9;8
13,15,0,6;2
7,8,3,14;-15
7,11,6,7;-5
5,5,4,4;-31
3,12,4,6;0
2,13,3,16;-9
12,15,0,11;2
5,14,6,11;-13
0,4,7,14;4
0,0,12,13;-1
2,9,1,6;54
3,15,3,3;-7
3,4,1,9;12
4,9,0,3;4
0,8,13,15;8
1,15,4,4;54
0,2,11,15;4
0,14,0,9;2
9,10,4,12;-9
1,5,1,4;28
6,7,2,16;-27
0,3,7,11;-5
7,9,4,10;-17
14,15,8,10;6
3,16,3,14;12
3,5,2,9;18
2,12,1,6;60
10,11,6,15;4
6,16,5,14;8
0,4,9,10;8
1,14,0,1;-51
0,0,10,13;-1
0,8,6,12;22
3,3,1,8;-37
2,12,1,7;14
8,9,0,4;4
6,12,3,11;6
1,10,3,11;26
0,5,1,13;6
0,3,5,7;-5
1,5,1,7;66
7,16,6,8;-7
1,8,4,5;28
4,7,4,7;18
8,11,0,4;4
0,15,6,13;-3
3,13,4,4;-21
0,10,5,11;4
0,1,3,6;-25
3,8,1,12;18
0,5,14,14;-3
5,9,2,6;-15
0,7,4,13;-5
0,4,3,10;-21
5,11,0,1;16
2,10,1,6;60
0,10,6,13;32
1,12,3,4;26
10,10,7,7;4
2,7,1,14;20
2,15,3,7;6
3,12,4,14;10
1,10,2,6;-27
10,10,8,13;4
5,9,2,8;36
5,6,4,8;-11
0,3,8,13;-7
4,14,5,8;6
6,16,9,9;6
0,3,7,7;-5
0,5,3,12;8
9,16,3,14;12
0,11,9,16;-3
4,10,1,16;32
4,9,2,6;32
0,8,8,14;20
3,6,4,14;14
0,7,4,9;-3
3,10,3,11;14
6,8,2,11;28
6,13,2,10;28
1,12,4,7;10
5,11,5,5;-15
8,14,3,10;8
0,6,4,14;0
3,9,4,10;16
4,16,9,10;6
4,10,5,9;6
0,14,11,15;-5
4,5,3,7;22
11,13,0,7;2
3,16,8,9;18
6,9,5,7;6
8,8,3,12;6
2,5,1,13;24
0,5,7,13;4
6,11,1,13;-9
5,12,2,14;10
0,5,5,16;8
0,14,8,13;-7
0,3,9,14;4
7,8,3,11;-15
13,16,0,10;2
0,16,4,15;-21
14,14,0,9;2
2,11,4,5;28
7,8,5,5;6
0,4,10,11;8
0,8,9,13;6
7,14,5,15;4
12,16,5,14;4
10,13,5,7;4
6,15,4,4;42
8,15,0,5;2
0,0,8,11;-1
7,15,3,11;4
0,1,4,4;18
0,7,3,15;-17
5,11,4,13;-17
5,8,3,10;42
3,3,0,1;-49
2,13,5,6;38
0,3,3,8;-13
0,1,3,14;44
6,11,4,6;18
0,13,11,14;-3
3,9,5,7;22
0,0,8,13;-1
7,16,10,11;4
2,5,1,4;42
5,11,2,7;-29
2,9,1,8;18
2,7,0,3;0
10,14,7,8;4
11,13,5,10;-7
2,8,4,5;30
7,9,5,5;0
3,8,2,6;-29
5,5,1,4;44
5,7,4,10;-31
2,13,1,12;14
3,13,5,12;-9
9,11,10,12;16
0,4,2,11;36
1,3,1,12;-45
9,12,5,10;-19
7,7,4,5;6
0,14,0,13;2
4,14,5,7;6
0,14,9,15;6
3,14,2,14;16
3,16,0,2;2
11,15,9,12;4
7,7,3,12;6
7,12,6,10;-17
3,14,6,9;-17
0,10,6,11;32
8,16,4,13;4
9,13,6,8;-7
0,14,6,16;-7
0,5,11,12;4
4,6,2,7;8
0,4,3,15;38
2,13,1,8;14
7,11,2,10;-13
6,7,3,5;-19
8,10,6,11;16
6,11,5,5;20
4,13,5,11;6
0,0,0,12;-1
0,3,0,7;16
0,7,11,13;-3
1,10,4,8;58
3,12,2,13;18
3,12,3,8;6
5,8,5,7;6
6,13,4,9;6
8,12,9,14;4
0,0,0,14;-1
11,11,0,3;6
2,7,4,6;-21
0,8,4,6;-27
0,8,12,13;10
3,6,2,9;12
9,13,5,11;4
0,7,0,4;-3
5,10,5,7;6
0,11,9,13;-3
7,11,8,11;4
14,16,1,13;4
4,10,2,15;38
0,15,0,14;2
7,11,5,8;4
8,16,0,3;2
8,12,5,9;4
9,11,3,8;6
6,11,0,1;6
4,9,5,10;10
5,14,1,1;-25
6,13,5,5;26
5,13,0,8;2
8,9,4,10;-9
0,14,4,11;-7
0,3,4,9;0
4,10,2,7;30
7,7,3,5;-19
9,13,6,14;-7
6,10,3,8;8
0,13,0,5;2
6,7,3,4;42
0,14,7,16;-11
5,5,2,9;0
1,14,5,13;10
0,6,0,2;26
8,12,5,13;4
3,7,2,9;12
2,9,5,7;26
8,14,9,9;4
3,5,2,10;-29
7,9,1,14;6
0,13,5,5;-3
1,15,2,9;-53
1,8,2,9;-59
0,2,5,9;-35
12,13,6,11;4
9,12,5,15;4
0,15,0,8;2
7,9,5,8;4
6,13,3,15;-11
3,9,2,2;-17
5,6,2,5;28
6,14,4,11;4
0,3,1,10;-25
7,15,10,11;4
9,9,1,7;16
4,7,1,12;-23
0,3,3,15;6
10,13,8,11;4
