0,4,3,4;8
2,5,1,6;-9
0,4,1,5;0
0,6,4,4;-5
4,5,2,3;4
2,5,3,5;4
0,0,3,5;-1
5,5,2,5;4
0,5,5,5;-3
0,0,4,6;-1
2,3,2,2;-11
0,1,1,2;22
4,5,3,6;4
0,5,3,5;-3
0,5,4,4;-3
3,3,2,3;6
5,6,0,3;2
0,5,2,5;-3
4,5,2,6;6
6,6,2,5;4
5,6,4,4;-17
2,5,2,6;8
0,0,1,6;-1
1,6,0,2;2
0,3,4,4;-3
1,4,0,1;0
3,3,1,1;-11
0,2,5,5;-9
0,3,4,6;-3
3,3,1,6;6
2,6,1,1;6
4,6,3,4;4
3,5,0,1;-7
2,5,1,2;16
0,4,5,6;16
1,5,1,6;8
0,5,0,2;2
2,6,3,5;4
2,2,1,4;8
0,4,0,1;6
4,6,3,6;4
0,3,6,6;-3
3,4,0,2;4
2,4,1,6;8
3,5,3,3;-5
2,3,0,1;4
4,4,2,3;10
3,6,4,4;-9
3,4,1,5;-9
2,4,1,1;18
0,6,3,4;-11
0,4,0,6;2
0,6,3,5;6
0,4,2,6;0
1,4,1,1;0
2,6,3,3;6
0,2,0,4;16
5,6,2,4;-17
0,4,4,6;-25
5,6,2,2;-15
3,6,2,5;4
0,3,3,4;4
5,6,3,5;4
4,4,0,2;6
0,4,0,5;2
0,2,3,6;4
0,1,4,4;-5
0,0,5,6;-1
0,5,2,4;-3
3,3,0,1;-9
1,4,1,4;14
3,4,0,1;4
1,6,1,5;10
5,5,0,2;2
5,5,2,6;6
0,6,5,5;-5
2,5,1,4;18
0,1,2,5;8
0,3,0,3;-3
3,4,2,4;24
2,5,2,4;0
2,3,1,6;-11
0,3,0,2;-3
0,2,1,6;16
3,5,2,5;4
0,5,0,1;-3
0,3,3,6;4
5,5,1,4;4
0,5,6,6;-3
0,2,4,4;0
0,1,3,3;-5
4,5,2,4;0
3,6,4,5;4
6,6,1,5;4
0,6,0,3;2
0,3,0,6;2
1,4,2,2;-19
0,1,2,2;-5
3,5,1,1;0
2,5,2,3;6
0,3,0,5;2
0,1,1,6;6
2,5,0,1;6
0,0,0,4;-1
2,6,2,2;0
0,4,4,5;0
0,4,0,4;2
3,4,2,6;24
4,4,1,1;0
0,0,4,5;-1
4,6,0,3;2
0,0,0,6;-1
4,6,0,2;2
0,6,1,5;-11
3,6,2,3;8
0,1,0,1;-5
0,5,2,6;-3
0,2,5,6;14
0,4,3,6;8
0,5,0,5;2
0,3,1,1;-3
4,4,1,3;6
0,2,0,5;2
4,4,0,1;4
5,6,0,2;2
0,1,3,5;-5
1,3,2,4;-17
2,6,2,5;4
0,2,2,5;0
2,6,1,4;6
3,6,2,6;0
3,4,3,3;10
0,6,4,5;-5
0,2,0,2;0
4,4,3,3;4
1,3,0,1;-21
3,4,2,2;-7
3,4,1,6;-9
0,1,2,6;-5
2,6,1,5;4
5,5,2,4;10
0,2,3,4;-23
0,4,1,1;-15
0,5,2,2;-3
0,2,4,5;0
0,3,2,5;-5
2,5,0,3;2
1,4,3,3;10
0,3,2,4;-5
0,6,0,2;2
0,5,1,6;4
1,6,1,2;0
3,5,3,6;-7
1,4,0,3;2
0,1,5,5;-3
4,5,0,2;2
3,6,1,1;-13
2,6,0,2;2
0,6,2,5;-7
1,1,2,2;14
5,5,0,4;2
3,5,1,2;6
5,6,2,5;4
5,6,1,4;-17
2,3,2,5;-15
1,3,2,6;14
0,3,2,3;-3
5,6,0,1;2
2,2,1,6;6
4,6,2,5;4
5,5,1,1;8
0,0,5,5;-1
1,5,3,3;10
2,6,3,6;6
1,6,3,5;0
1,6,1,6;12
0,4,0,2;22
4,6,2,3;4
3,6,0,2;2
0,0,2,5;-1
4,6,2,2;24
0,0,1,4;-1
4,5,1,4;8
4,5,1,3;8
0,2,6,6;-5
5,6,2,6;6
4,6,3,3;4
4,5,0,1;4
2,5,1,3;14
2,2,0,1;4
0,6,0,4;2
6,6,4,5;4
4,6,4,5;4
0,2,0,1;4
0,3,3,3;-3
1,4,2,5;18
2,4,2,6;20
5,5,3,4;4
0,5,1,4;4
6,6,0,5;2
5,6,1,3;4
5,5,3,5;4
0,4,5,5;-11
5,5,3,3;4
0,6,5,6;-5
2,6,0,1;2
1,2,1,4;0
0,6,1,6;-11
2,3,1,1;-13
4,4,2,5;18
3,4,1,4;-9
5,6,3,4;4
1,5,0,4;2
3,4,2,5;24
1,6,5,5;-7
6,6,1,1;4
3,6,3,5;4
5,6,4,6;6
4,6,5,6;4
0,6,4,6;-5
0,2,0,6;2
5,6,3,6;4
0,6,1,1;24
2,4,1,2;16
0,5,3,4;-3
0,2,2,2;-21
1,5,1,4;8
6,6,0,4;2
3,6,0,1;2
1,6,2,5;-17
4,6,5,5;4
0,1,0,5;-3
1,3,1,6;0
2,5,3,4;6
1,5,3,5;-9
0,4,2,3;12
0,3,5,6;-3
0,4,1,3;20
0,6,2,6;-7
3,3,2,5;-13
2,3,2,4;-15
4,5,3,4;4
0,6,2,2;-7
6,6,2,4;6
0,5,0,6;2
0,2,4,6;-23
0,1,1,1;-5
1,4,3,6;12
2,6,4,6;8
0,6,0,6;2
5,6,3,3;4
1,5,1,5;8
2,2,1,1;20
0,3,5,5;-3
0,5,5,6;-3
3,5,2,6;-7
0,4,3,3;8
2,6,1,3;6
6,6,0,3;2
4,5,2,2;0
1,3,2,3;12
0,4,2,2;0
0,1,6,6;-3
0,1,0,6;2
0,5,1,1;-3
2,6,4,5;4
5,5,3,6;4
0,1,4,5;-7
0,5,1,5;4
3,6,2,2;-7
3,4,1,1;22
2,5,1,1;18
0,2,2,3;14
4,5,1,1;0
3,6,5,6;4
0,2,1,3;16
2,6,0,3;2
1,4,3,5;10
0,0,2,6;-1
3,5,4,5;4
3,6,4,6;0
1,6,1,1;-15
0,4,1,4;20
0,4,2,5;0
4,5,1,5;8
0,0,1,5;-1
6,6,0,2;2
1,4,2,4;10
4,6,1,3;4
1,6,2,6;12
2,5,2,5;4
2,4,3,5;4
1,6,0,5;2
5,6,1,1;-13
0,6,3,6;0
0,0,0,2;-1
6,6,3,4;4
0,0,6,6;-1
1,3,1,1;-15
3,5,4,4;-7
2,2,3,3;6
0,2,1,1;0
4,5,0,4;2
1,5,4,4;0
2,2,2,2;0
3,6,3,3;0
4,5,4,5;4
1,5,2,6;12
3,4,1,2;0
5,6,1,5;4
3,6,0,4;2
0,0,3,6;-1
1,5,0,2;2
4,6,1,4;8
4,6,0,5;2
4,5,2,5;4
1,5,3,4;0
1,2,1,6;14
3,6,0,3;2
5,5,0,3;2
3,5,0,4;2
0,1,5,6;4
0,4,6,6;-7
4,6,1,1;8
3,3,2,6;-13
3,6,1,6;0
6,6,2,6;6
0,3,1,4;8
4,6,1,5;4
2,5,0,2;2
2,5,3,6;6
3,5,0,3;2
5,5,2,3;4
0,6,1,4;-11
3,6,1,3;-13
0,6,6,6;-5
2,6,1,6;6
4,5,1,6;8
4,4,0,3;2
1,6,3,3;10
4,6,2,4;24
5,5,4,5;4
3,3,1,3;-11
1,5,2,5;0
6,6,2,2;6
2,4,0,2;8
5,5,4,6;6
1,3,2,2;-19
1,5,1,2;8
0,6,0,1;2
0,0,4,4;-1
5,6,1,6;6
1,2,1,3;12
1,1,3,3;-23
1,5,4,6;12
1,2,0,1;4
0,6,2,4;-7
4,4,3,4;4
1,6,4,5;14
1,3,2,5;-17
5,5,2,2;10
3,6,1,2;-13
1,5,4,5;0
4,4,1,5;6
4,6,4,6;6
3,6,3,6;0
2,5,2,2;0
5,6,0,5;2
3,5,1,5;6
1,3,1,5;0
5,5,4,4;12
1,5,3,6;12
3,5,1,3;6
1,4,3,4;-21
2,2,1,5;6
5,5,0,1;6
6,6,3,6;4
4,5,4,6;6
3,3,0,2;4
0,6,3,3;0
0,0,0,1;-1
2,6,0,4;2
5,6,5,6;4
3,3,1,2;-11
4,4,1,4;6
3,5,4,6;-7
3,4,3,6;12
2,4,2,2;0
0,1,4,6;-7
1,6,5,6;12
1,3,0,2;4
2,4,2,5;18
2,6,1,2;6
5,6,4,5;4
2,4,3,4;6
0,5,1,3;4
1,6,3,6;12
1,4,2,6;10
6,6,5,6;4
2,4,3,3;6
5,5,1,3;4
6,6,0,1;2
0,4,2,4;0
4,6,0,4;2
6,6,1,6;4
0,4,4,4;0
2,4,3,6;6
6,6,3,3;4
4,6,1,6;6
3,3,3,3;0
3,6,0,5;2
6,6,1,4;4
5,5,1,5;4
0,2,1,2;0
4,4,2,2;0
5,5,1,6;4
0,3,1,2;-3
4,5,4,4;0
5,6,5,5;4
2,6,2,4;0
3,4,3,5;4
1,5,0,3;2
2,4,0,3;2
2,4,2,4;20
2,6,2,6;8
0,3,1,3;-3
2,6,4,4;0
1,4,0,2;12
0,0,2,4;-1
3,6,5,5;4
2,3,2,6;-15
2,3,0,2;4
6,6,5,5;4
4,6,2,6;6
4,4,2,4;0
4,4,2,6;0
5,6,2,3;4
6,6,4,6;6
3,4,0,3;2
0,5,2,3;-3
1,6,0,3;2
4,6,4,4;26
6,6,4,4;8
0,0,3,4;-1
